game_id,match,time,timestamp,odds_1,odds_x,odds_2,url
7994946,Winnipeg Jets -  Florida Panthers,23:30,1541181600,2.24,4.30,2.85,https://checkbestodds.com/hockey-odds/nhl/winnipeg-jets-florida-panthers-2018-11-02/7994946
7994947,Vancouver Canucks -  Colorado Avalanche,07:30,1541210400,3.05,4.33,2.20,https://checkbestodds.com/hockey-odds/nhl/vancouver-canucks-colorado-avalanche-2018-11-03/7994947
7994948,Arizona Coyotes -  Carolina Hurricanes,07:30,1541210400,2.60,4.00,2.44,https://checkbestodds.com/hockey-odds/nhl/arizona-coyotes-carolina-hurricanes-2018-11-03/7994948
7994949,Buffalo Sabres -  Ottawa Senators,23:30,1541268000,2.00,4.45,3.40,https://checkbestodds.com/hockey-odds/nhl/buffalo-sabres-ottawa-senators-2018-11-03/7994949
7994950,Pittsburgh Penguins -  Toronto Maple Leafs,04:30,1541286000,2.15,4.33,2.96,https://checkbestodds.com/hockey-odds/nhl/pittsburgh-penguins-toronto-maple-leafs-2018-11-04/7994950
7994951,Washington Capitals -  Dallas Stars,04:30,1541286000,2.14,4.33,3.14,https://checkbestodds.com/hockey-odds/nhl/washington-capitals-dallas-stars-2018-11-04/7994951
7994952,NY Islanders -  New Jersey Devils,04:30,1541286000,2.61,4.25,2.45,https://checkbestodds.com/hockey-odds/nhl/ny-islanders-new-jersey-devils-2018-11-04/7994952
7994953,Detroit Red Wings -  Edmonton Oilers,04:30,1541286000,3.00,4.33,2.17,https://checkbestodds.com/hockey-odds/nhl/detroit-red-wings-edmonton-oilers-2018-11-04/7994953
7994954,Montreal Canadiens -  Tampa Bay Lightning,04:30,1541286000,2.92,4.25,2.25,https://checkbestodds.com/hockey-odds/nhl/montreal-canadiens-tampa-bay-lightning-2018-11-04/7994954
7994955,St. Louis Blues -  Minnesota Wild,05:30,1541289600,2.44,4.20,2.61,https://checkbestodds.com/hockey-odds/nhl/st-louis-blues-minnesota-wild-2018-11-04/7994955
7994956,Nashville Predators -  Boston Bruins,05:30,1541289600,2.15,4.20,3.14,https://checkbestodds.com/hockey-odds/nhl/nashville-predators-boston-bruins-2018-11-04/7994956
7994957,Vegas Golden Knights -  Carolina Hurricanes,07:30,1541296800,2.12,4.20,3.13,https://checkbestodds.com/hockey-odds/nhl/vegas-golden-knights-carolina-hurricanes-2018-11-04/7994957
7994958,Calgary Flames -  Chicago Blackhawks,07:30,1541296800,2.24,4.20,2.80,https://checkbestodds.com/hockey-odds/nhl/calgary-flames-chicago-blackhawks-2018-11-04/7994958
7994959,Los Angeles Kings -  Columbus Blue Jackets,08:00,1541298600,2.73,4.45,2.32,https://checkbestodds.com/hockey-odds/nhl/los-angeles-kings-columbus-blue-jackets-2018-11-04/7994959
7994960,San Jose Sharks -  Philadelphia Flyers,08:00,1541298600,1.88,4.50,3.55,https://checkbestodds.com/hockey-odds/nhl/san-jose-sharks-philadelphia-flyers-2018-11-04/7994960
7994961,NY Rangers -  Buffalo Sabres,05:30,1541376000,2.31,4.45,2.77,https://checkbestodds.com/hockey-odds/nhl/ny-rangers-buffalo-sabres-2018-11-05/7994961
7994962,Ottawa Senators -  Tampa Bay Lightning,05:30,1541376000,3.64,4.55,1.84,https://checkbestodds.com/hockey-odds/nhl/ottawa-senators-tampa-bay-lightning-2018-11-05/7994962
7994963,Anaheim Ducks -  Columbus Blue Jackets,07:30,1541383200,2.50,4.20,2.70,https://checkbestodds.com/hockey-odds/nhl/anaheim-ducks-columbus-blue-jackets-2018-11-05/7994963
7994964,Boston Bruins -  Dallas Stars,05:30,1541462400,2.05,4.20,3.30,https://checkbestodds.com/hockey-odds/nhl/boston-bruins-dallas-stars-2018-11-06/7994964
7994965,NY Islanders -  Montreal Canadiens,05:30,1541462400,2.39,4.20,2.70,https://checkbestodds.com/hockey-odds/nhl/ny-islanders-montreal-canadiens-2018-11-06/7994965
7994966,Pittsburgh Penguins -  New Jersey Devils,05:30,1541462400,1.99,4.40,3.54,https://checkbestodds.com/hockey-odds/nhl/pittsburgh-penguins-new-jersey-devils-2018-11-06/7994966
7994967,Washington Capitals -  Edmonton Oilers,05:30,1541462400,2.23,4.20,2.85,https://checkbestodds.com/hockey-odds/nhl/washington-capitals-edmonton-oilers-2018-11-06/7994967
7994968,Arizona Coyotes -  Philadelphia Flyers,07:30,1541469600,2.23,4.40,2.85,https://checkbestodds.com/hockey-odds/nhl/arizona-coyotes-philadelphia-flyers-2018-11-06/7994968
7994969,Toronto Maple Leafs -  Vegas Golden Knights,05:30,1541548800,2.19,4.20,2.91,https://checkbestodds.com/hockey-odds/nhl/toronto-maple-leafs-vegas-golden-knights-2018-11-07/7994969
7994970,NY Rangers -  Montreal Canadiens,05:30,1541548800,2.38,4.20,2.64,https://checkbestodds.com/hockey-odds/nhl/ny-rangers-montreal-canadiens-2018-11-07/7994970
7994971,Columbus Blue Jackets -  Dallas Stars,05:30,1541548800,2.08,4.30,3.13,https://checkbestodds.com/hockey-odds/nhl/columbus-blue-jackets-dallas-stars-2018-11-07/7994971
7994972,Tampa Bay Lightning -  Edmonton Oilers,06:00,1541550600,1.92,4.55,3.90,https://checkbestodds.com/hockey-odds/nhl/tampa-bay-lightning-edmonton-oilers-2018-11-07/7994972
7994973,Ottawa Senators -  New Jersey Devils,06:00,1541550600,2.85,4.20,2.23,https://checkbestodds.com/hockey-odds/nhl/ottawa-senators-new-jersey-devils-2018-11-07/7994973
7994974,Detroit Red Wings -  Vancouver Canucks,06:00,1541550600,2.28,4.20,2.85,https://checkbestodds.com/hockey-odds/nhl/detroit-red-wings-vancouver-canucks-2018-11-07/7994974
7994975,St. Louis Blues -  Carolina Hurricanes,06:30,1541552400,2.61,4.33,2.41,https://checkbestodds.com/hockey-odds/nhl/st-louis-blues-carolina-hurricanes-2018-11-07/7994975
7994976,Los Angeles Kings -  Anaheim Ducks,09:00,1541561400,2.11,4.20,3.09,https://checkbestodds.com/hockey-odds/nhl/los-angeles-kings-anaheim-ducks-2018-11-07/7994976
7994977,San Jose Sharks -  Minnesota Wild,09:00,1541561400,2.09,4.40,3.10,https://checkbestodds.com/hockey-odds/nhl/san-jose-sharks-minnesota-wild-2018-11-07/7994977
7994978,Washington Capitals -  Pittsburgh Penguins,06:00,1541637000,2.27,4.35,2.70,https://checkbestodds.com/hockey-odds/nhl/washington-capitals-pittsburgh-penguins-2018-11-08/7994978
7994979,Colorado Avalanche -  Nashville Predators,08:30,1541646000,2.75,4.20,2.35,https://checkbestodds.com/hockey-odds/nhl/colorado-avalanche-nashville-predators-2018-11-08/7994979
7994980,Anaheim Ducks -  Calgary Flames,09:00,1541647800,3.04,4.45,2.14,https://checkbestodds.com/hockey-odds/nhl/anaheim-ducks-calgary-flames-2018-11-08/7994980
7994981,Philadelphia Flyers -  Arizona Coyotes,05:30,1541721600,2.25,4.35,2.93,https://checkbestodds.com/hockey-odds/nhl/philadelphia-flyers-arizona-coyotes-2018-11-09/7994981
7994982,Florida Panthers -  Edmonton Oilers,05:30,1541721600,2.08,4.45,3.02,https://checkbestodds.com/hockey-odds/nhl/florida-panthers-edmonton-oilers-2018-11-09/7994982
7994983,Boston Bruins -  Vancouver Canucks,05:30,1541721600,1.64,5.10,4.85,https://checkbestodds.com/hockey-odds/nhl/boston-bruins-vancouver-canucks-2018-11-09/7994983
7994984,Montreal Canadiens -  Buffalo Sabres,06:00,1541723400,2.20,4.35,2.93,https://checkbestodds.com/hockey-odds/nhl/montreal-canadiens-buffalo-sabres-2018-11-09/7994984
7994985,Ottawa Senators -  Vegas Golden Knights,06:00,1541723400,3.20,4.45,2.00,https://checkbestodds.com/hockey-odds/nhl/ottawa-senators-vegas-golden-knights-2018-11-09/7994985
7994986,Tampa Bay Lightning -  NY Islanders,06:00,1541723400,1.74,5.10,4.00,https://checkbestodds.com/hockey-odds/nhl/tampa-bay-lightning-ny-islanders-2018-11-09/7994986
7994987,Chicago Blackhawks -  Carolina Hurricanes,07:00,1541727000,2.60,4.20,2.57,https://checkbestodds.com/hockey-odds/nhl/chicago-blackhawks-carolina-hurricanes-2018-11-09/7994987
7994988,Dallas Stars -  San Jose Sharks,07:00,1541727000,2.76,4.20,2.30,https://checkbestodds.com/hockey-odds/nhl/dallas-stars-san-jose-sharks-2018-11-09/7994988
7994989,Los Angeles Kings -  Minnesota Wild,09:00,1541734200,2.58,4.20,2.58,https://checkbestodds.com/hockey-odds/nhl/los-angeles-kings-minnesota-wild-2018-11-09/7994989
7994990,Toronto Maple Leafs -  New Jersey Devils,05:30,1541808000,2.03,4.33,3.28,https://checkbestodds.com/hockey-odds/nhl/toronto-maple-leafs-new-jersey-devils-2018-11-10/7994990
7994991,Washington Capitals -  Columbus Blue Jackets,05:30,1541808000,2.32,4.30,2.76,https://checkbestodds.com/hockey-odds/nhl/washington-capitals-columbus-blue-jackets-2018-11-10/7994991
7994992,Detroit Red Wings -  NY Rangers,06:00,1541809800,2.32,4.35,2.71,https://checkbestodds.com/hockey-odds/nhl/detroit-red-wings-ny-rangers-2018-11-10/7994992
7994993,Winnipeg Jets -  Colorado Avalanche,06:30,1541811600,1.94,4.70,3.48,https://checkbestodds.com/hockey-odds/nhl/winnipeg-jets-colorado-avalanche-2018-11-10/7994993
7994994,St. Louis Blues -  San Jose Sharks,06:30,1541811600,2.70,4.20,2.38,https://checkbestodds.com/hockey-odds/nhl/st-louis-blues-san-jose-sharks-2018-11-10/7994994
7994995,Anaheim Ducks -  Minnesota Wild,08:30,1541818800,2.47,4.05,2.57,https://checkbestodds.com/hockey-odds/nhl/anaheim-ducks-minnesota-wild-2018-11-10/7994995
7994996,Buffalo Sabres -  Vancouver Canucks,23:30,1541872800,2.01,4.55,3.30,https://checkbestodds.com/hockey-odds/nhl/buffalo-sabres-vancouver-canucks-2018-11-10/7994996
7994997,Philadelphia Flyers -  Chicago Blackhawks,23:30,1541872800,2.26,4.45,2.77,https://checkbestodds.com/hockey-odds/nhl/philadelphia-flyers-chicago-blackhawks-2018-11-10/7994997
7994998,Dallas Stars -  Nashville Predators,00:30,1541876400,3.06,4.35,2.09,https://checkbestodds.com/hockey-odds/nhl/dallas-stars-nashville-predators-2018-11-10/7994998
7994999,Pittsburgh Penguins -  Arizona Coyotes,05:30,1541894400,1.77,5.25,3.88,https://checkbestodds.com/hockey-odds/nhl/pittsburgh-penguins-arizona-coyotes-2018-11-11/7994999
7995000,Columbus Blue Jackets -  NY Rangers,05:30,1541894400,1.84,4.70,3.56,https://checkbestodds.com/hockey-odds/nhl/columbus-blue-jackets-ny-rangers-2018-11-11/7995000
7995001,Carolina Hurricanes -  Detroit Red Wings,05:30,1541894400,1.63,5.00,4.30,https://checkbestodds.com/hockey-odds/nhl/carolina-hurricanes-detroit-red-wings-2018-11-11/7995001
7995002,Florida Panthers -  NY Islanders,05:30,1541894400,1.95,4.40,3.44,https://checkbestodds.com/hockey-odds/nhl/florida-panthers-ny-islanders-2018-11-11/7995002
7995003,Tampa Bay Lightning -  Ottawa Senators,05:30,1541894400,1.54,5.90,5.50,https://checkbestodds.com/hockey-odds/nhl/tampa-bay-lightning-ottawa-senators-2018-11-11/7995003
7995004,Montreal Canadiens -  Vegas Golden Knights,05:30,1541894400,2.73,4.35,2.32,https://checkbestodds.com/hockey-odds/nhl/montreal-canadiens-vegas-golden-knights-2018-11-11/7995004
7995005,Boston Bruins -  Toronto Maple Leafs,05:30,1541894400,2.13,4.33,3.00,https://checkbestodds.com/hockey-odds/nhl/boston-bruins-toronto-maple-leafs-2018-11-11/7995005
7995006,Los Angeles Kings -  Calgary Flames,08:30,1541905200,2.43,4.20,2.60,https://checkbestodds.com/hockey-odds/nhl/los-angeles-kings-calgary-flames-2018-11-11/7995006
7995007,St. Louis Blues -  Minnesota Wild,01:30,1541966400,2.45,4.20,2.60,https://checkbestodds.com/hockey-odds/nhl/st-louis-blues-minnesota-wild-2018-11-11/7995007
7995008,Florida Panthers -  Ottawa Senators,03:30,1541973600,1.70,5.00,4.20,https://checkbestodds.com/hockey-odds/nhl/florida-panthers-ottawa-senators-2018-11-11/7995008
7995009,Washington Capitals -  Arizona Coyotes,03:30,1541973600,1.81,4.70,3.95,https://checkbestodds.com/hockey-odds/nhl/washington-capitals-arizona-coyotes-2018-11-11/7995009
7995010,Winnipeg Jets -  New Jersey Devils,05:30,1541980800,1.88,4.65,3.62,https://checkbestodds.com/hockey-odds/nhl/winnipeg-jets-new-jersey-devils-2018-11-12/7995010
7995011,Boston Bruins -  Vegas Golden Knights,05:30,1541980800,1.95,4.55,3.35,https://checkbestodds.com/hockey-odds/nhl/boston-bruins-vegas-golden-knights-2018-11-12/7995011
7995012,San Jose Sharks -  Calgary Flames,07:30,1541988000,1.91,4.75,3.65,https://checkbestodds.com/hockey-odds/nhl/san-jose-sharks-calgary-flames-2018-11-12/7995012
7995013,Edmonton Oilers -  Colorado Avalanche,08:00,1541989800,2.27,4.20,2.82,https://checkbestodds.com/hockey-odds/nhl/edmonton-oilers-colorado-avalanche-2018-11-12/7995013
