id,game_id,date,home_team,away_team,home_goals,away_goals,venue,WINNER,time,odds_1,odds_x,odds_y
235,2018020105,2018-10-20,Kings,Sabres,1,5,STAPLES Center,Sabres,01:00,1.98,4.35,3.62
236,2018020153,2018-10-27,Maple Leafs,Jets,3,2,Scotiabank Arena,Maple Leafs,04:30,2.1,4.5,3.05
237,2018020105,2018-10-20,Kings,Sabres,1,5,STAPLES Center,Sabres,01:00,1.98,4.35,3.62
238,2018020154,2018-10-27,Blue Jackets,Sabres,5,4,Nationwide Arena,Blue Jackets,04:30,1.87,4.5,3.65
239,2018020104,2018-10-20,Jets,Coyotes,5,3,Bell MTS Place,Jets,01:30,1.84,4.7,3.85
240,2018020152,2018-10-27,Bruins,Canadiens,0,3,TD Garden,Canadiens,04:30,1.89,4.7,3.62
241,2018020153,2018-10-27,Maple Leafs,Jets,3,2,Scotiabank Arena,Maple Leafs,04:30,2.1,4.5,3.05
242,2018020154,2018-10-27,Blue Jackets,Sabres,5,4,Nationwide Arena,Blue Jackets,04:30,1.87,4.5,3.65
243,2018020155,2018-10-28,Blues,Blackhawks,7,3,Enterprise Center,Blues,06:30,2.22,4.33,2.9
244,2018020104,2018-10-20,Jets,Coyotes,5,3,Bell MTS Place,Jets,01:30,1.84,4.7,3.85
245,2018020156,2018-10-28,Wild,Avalanche,3,2,Xcel Energy Center,Wild,06:30,2.07,4.45,3.1
246,2018020106,2018-10-20,Maple Leafs,Blues,1,4,Scotiabank Arena,Blues,04:30,1.97,4.55,3.42
247,2018020155,2018-10-28,Blues,Blackhawks,7,3,Enterprise Center,Blues,06:30,2.22,4.33,2.9
248,2018020156,2018-10-28,Wild,Avalanche,3,2,Xcel Energy Center,Wild,06:30,2.07,4.45,3.1
249,2018020157,2018-10-28,Coyotes,Lightning,7,1,Gila River Arena,Coyotes,06:30,2.67,4.35,2.4
250,2018020157,2018-10-28,Coyotes,Lightning,7,1,Gila River Arena,Coyotes,06:30,2.67,4.35,2.4
251,2018020158,2018-10-28,Canucks,Penguins,0,5,Rogers Arena,Penguins,07:30,3.75,4.55,1.84
252,2018020107,2018-10-20,Senators,Canadiens,4,3,Canadian Tire Centre,Senators,04:30,2.74,4.25,2.29
253,2018020158,2018-10-28,Canucks,Penguins,0,5,Rogers Arena,Penguins,07:30,3.75,4.55,1.84
254,2018020108,2018-10-20,Panthers,Red Wings,3,4,BB&T Center,Red Wings,04:30,1.91,4.5,3.8
255,2018020159,2018-10-28,Kings,Rangers,4,3,STAPLES Center,Kings,01:00,1.99,4.33,3.35
256,2018020109,2018-10-20,Blue Jackets,Blackhawks,1,4,Nationwide Arena,Blackhawks,04:30,2.08,4.33,3.1
257,2018020159,2018-10-28,Kings,Rangers,4,3,STAPLES Center,Kings,01:00,1.99,4.33,3.35
258,2018020106,2018-10-20,Maple Leafs,Blues,1,4,Scotiabank Arena,Blues,04:30,1.97,4.55,3.42
259,2018020160,2018-10-28,Red Wings,Stars,4,2,Little Caesars Arena,Red Wings,02:30,3.1,4.33,2.08
260,2018020107,2018-10-20,Senators,Canadiens,4,3,Canadian Tire Centre,Senators,04:30,2.74,4.25,2.29
261,2018020161,2018-10-28,Hurricanes,Islanders,1,2,PNC Arena,Islanders,02:30,1.79,4.7,4.0
262,2018020160,2018-10-28,Red Wings,Stars,4,2,Little Caesars Arena,Red Wings,02:30,3.1,4.33,2.08
263,2018020161,2018-10-28,Hurricanes,Islanders,1,2,PNC Arena,Islanders,02:30,1.79,4.7,4.0
264,2018020162,2018-10-28,Blackhawks,Oilers,1,2,United Center,Oilers,03:30,2.44,4.35,2.49
265,2018020108,2018-10-20,Panthers,Red Wings,3,4,BB&T Center,Red Wings,04:30,1.91,4.5,3.8
266,2018020162,2018-10-28,Blackhawks,Oilers,1,2,United Center,Oilers,03:30,2.44,4.35,2.49
267,2018020109,2018-10-20,Blue Jackets,Blackhawks,1,4,Nationwide Arena,Blackhawks,04:30,2.08,4.33,3.1
268,2018020163,2018-10-29,Golden Knights,Senators,4,3,T-Mobile Arena,Golden Knights,05:30,1.71,5.0,4.24
269,2018020110,2018-10-21,Wild,Lightning,5,4,Xcel Energy Center,Wild,05:30,2.98,4.33,2.2
270,2018020164,2018-10-29,Ducks,Sharks,3,4,Honda Center,Sharks,05:30,3.1,4.55,2.1
271,2018020110,2018-10-21,Wild,Lightning,5,4,Xcel Energy Center,Wild,05:30,2.98,4.33,2.2
272,2018020112,2018-10-21,Canucks,Bruins,2,1,Rogers Arena,Canucks,07:30,3.26,4.33,2.03
273,2018020113,2018-10-21,Golden Knights,Ducks,3,1,T-Mobile Arena,Golden Knights,07:30,1.98,4.45,3.44
274,2018020111,2018-10-21,Oilers,Predators,0,3,Rogers Place,Predators,07:30,2.8,4.3,2.24
275,2018020163,2018-10-29,Golden Knights,Senators,4,3,T-Mobile Arena,Golden Knights,05:30,1.71,5.0,4.24
276,2018020164,2018-10-29,Ducks,Sharks,3,4,Honda Center,Sharks,05:30,3.1,4.55,2.1
277,2018020112,2018-10-21,Canucks,Bruins,2,1,Rogers Arena,Canucks,07:30,3.26,4.33,2.03
278,2018020165,2018-10-29,Maple Leafs,Flames,1,3,Scotiabank Arena,Flames,04:30,2.07,5.2,3.25
279,2018020113,2018-10-21,Golden Knights,Ducks,3,1,T-Mobile Arena,Golden Knights,07:30,1.98,4.45,3.44
280,2018020165,2018-10-29,Maple Leafs,Flames,1,3,Scotiabank Arena,Flames,04:30,2.07,5.2,3.25
281,2018020111,2018-10-21,Oilers,Predators,0,3,Rogers Place,Predators,07:30,2.8,4.3,2.24
282,2018020114,2018-10-21,Sharks,Islanders,4,1,SAP Center at San Jose,Sharks,08:00,1.7,4.8,4.0
283,2018020114,2018-10-21,Sharks,Islanders,4,1,SAP Center at San Jose,Sharks,08:00,1.7,4.8,4.0
284,2018020166,2018-10-30,Canucks,Wild,5,2,Rogers Arena,Canucks,07:30,3.3,4.65,1.96
285,2018020166,2018-10-30,Canucks,Wild,5,2,Rogers Arena,Canucks,07:30,3.3,4.65,1.96
286,2018020167,2018-10-30,Sabres,Flames,1,2,KeyBank Center,Flames,04:30,2.39,4.35,2.61
287,2018020116,2018-10-21,Blackhawks,Lightning,3,6,United Center,Lightning,04:30,3.06,4.35,2.1
288,2018020168,2018-10-30,Penguins,Islanders,3,6,PPG Paints Arena,Islanders,04:30,1.8,5.05,4.1
289,2018020115,2018-10-21,Rangers,Flames,1,4,Madison Square Garden,Flames,04:30,2.83,4.25,2.27
290,2018020169,2018-10-30,Hurricanes,Bruins,2,3,PNC Arena,Bruins,04:30,2.38,4.2,2.7
291,2018020170,2018-10-30,Blue Jackets,Red Wings,3,5,Nationwide Arena,Red Wings,04:30,1.76,5.15,4.1
292,2018020167,2018-10-30,Sabres,Flames,1,2,KeyBank Center,Flames,04:30,2.39,4.35,2.61
293,2018020116,2018-10-21,Blackhawks,Lightning,3,6,United Center,Lightning,04:30,3.06,4.35,2.1
294,2018020115,2018-10-21,Rangers,Flames,1,4,Madison Square Garden,Flames,04:30,2.83,4.25,2.27
295,2018020168,2018-10-30,Penguins,Islanders,3,6,PPG Paints Arena,Islanders,04:30,1.8,5.05,4.1
296,2018020117,2018-10-22,Ducks,Sabres,2,4,Honda Center,Sabres,05:30,2.14,4.2,3.07
297,2018020169,2018-10-30,Hurricanes,Bruins,2,3,PNC Arena,Bruins,04:30,2.38,4.2,2.7
298,2018020170,2018-10-30,Blue Jackets,Red Wings,3,5,Nationwide Arena,Red Wings,04:30,1.76,5.15,4.1
299,2018020171,2018-10-30,Canadiens,Stars,1,4,Centre Bell,Stars,05:00,2.5,4.2,2.55
300,2018020172,2018-10-30,Lightning,Devils,8,3,Amalie Arena,Lightning,05:00,2.0,4.33,3.35
301,2018020171,2018-10-30,Canadiens,Stars,1,4,Centre Bell,Stars,05:00,2.5,4.2,2.55
302,2018020172,2018-10-30,Lightning,Devils,8,3,Amalie Arena,Lightning,05:00,2.0,4.33,3.35
303,2018020117,2018-10-22,Ducks,Sabres,2,4,Honda Center,Sabres,05:30,2.14,4.2,3.07
304,2018020118,2018-10-22,Flyers,Avalanche,1,4,Wells Fargo Center,Avalanche,04:30,2.26,4.65,2.75
305,2018020118,2018-10-22,Flyers,Avalanche,1,4,Wells Fargo Center,Avalanche,04:30,2.26,4.65,2.75
306,2018020173,2018-10-31,Predators,Golden Knights,4,1,Bridgestone Arena,Predators,05:30,2.01,4.45,3.48
307,2018020173,2018-10-31,Predators,Golden Knights,4,1,Bridgestone Arena,Predators,05:30,2.01,4.45,3.48
308,2018020119,2018-10-22,Red Wings,Hurricanes,1,3,Little Caesars Arena,Hurricanes,05:00,3.28,4.65,2.05
309,2018020174,2018-10-31,Oilers,Wild,3,4,Rogers Place,Wild,06:30,2.26,4.35,2.85
310,2018020174,2018-10-31,Oilers,Wild,3,4,Rogers Place,Wild,06:30,2.26,4.35,2.85
311,2018020119,2018-10-22,Red Wings,Hurricanes,1,3,Little Caesars Arena,Hurricanes,05:00,3.28,4.65,2.05
312,2018020175,2018-10-31,Coyotes,Senators,5,1,Gila River Arena,Coyotes,07:30,1.87,4.6,3.65
313,2018020120,2018-10-23,Jets,Blues,5,4,Bell MTS Place,Jets,05:30,2.05,4.45,3.18
314,2018020176,2018-10-31,Ducks,Flyers,2,3,Honda Center,Flyers,07:30,2.49,4.2,2.55
315,2018020120,2018-10-23,Jets,Blues,5,4,Bell MTS Place,Jets,05:30,2.05,4.45,3.18
316,2018020175,2018-10-31,Coyotes,Senators,5,1,Gila River Arena,Coyotes,07:30,1.87,4.6,3.65
317,2018020121,2018-10-23,Canucks,Capitals,2,5,Rogers Arena,Capitals,07:30,3.15,4.6,2.09
318,2018020121,2018-10-23,Canucks,Capitals,2,5,Rogers Arena,Capitals,07:30,3.15,4.6,2.09
319,2018020122,2018-10-23,Rangers,Panthers,5,2,Madison Square Garden,Rangers,04:30,2.8,4.3,2.21
320,2018020123,2018-10-23,Blue Jackets,Coyotes,1,4,Nationwide Arena,Coyotes,04:30,1.91,4.55,3.51
321,2018020176,2018-10-31,Ducks,Flyers,2,3,Honda Center,Flyers,07:30,2.49,4.2,2.55
322,2018020177,2018-10-31,Sharks,Rangers,3,4,SAP Center at San Jose,Rangers,08:00,1.6,5.2,4.5
323,2018020177,2018-10-31,Sharks,Rangers,3,4,SAP Center at San Jose,Rangers,08:00,1.6,5.2,4.5
324,2018020178,2018-11-01,Canucks,Blackhawks,4,2,Rogers Arena,Canucks,07:30,2.75,4.35,2.3
325,2018020122,2018-10-23,Rangers,Panthers,5,2,Madison Square Garden,Rangers,04:30,2.8,4.3,2.21
326,2018020178,2018-11-01,Canucks,Blackhawks,4,2,Rogers Arena,Canucks,07:30,2.75,4.35,2.3
327,2018020180,2018-11-01,Panthers,Jets,2,4,Hartwall Arena,Jets,23:30,2.9,4.25,2.24
328,2018020123,2018-10-23,Blue Jackets,Coyotes,1,4,Nationwide Arena,Coyotes,04:30,1.91,4.55,3.51
329,2018020180,2018-11-01,Panthers,Jets,2,4,Hartwall Arena,Jets,23:30,2.9,4.25,2.24
330,2018020124,2018-10-23,Canadiens,Flames,3,2,Centre Bell,Canadiens,05:00,2.55,4.3,2.53
331,2018020125,2018-10-23,Senators,Bruins,1,4,Canadian Tire Centre,Bruins,05:00,3.2,4.4,2.0
332,2018020124,2018-10-23,Canadiens,Flames,3,2,Centre Bell,Canadiens,05:00,2.55,4.3,2.53
333,2018020125,2018-10-23,Senators,Bruins,1,4,Canadian Tire Centre,Bruins,05:00,3.2,4.4,2.0
334,2018020126,2018-10-24,Predators,Sharks,4,5,Bridgestone Arena,Sharks,05:30,2.26,4.25,2.95
335,2018020179,2018-11-01,Maple Leafs,Stars,1,2,Scotiabank Arena,Stars,04:30,2.04,4.65,3.05
336,2018020181,2018-11-01,Islanders,Penguins,3,2,Barclays Center,Islanders,04:30,3.25,4.6,2.04
337,2018020179,2018-11-01,Maple Leafs,Stars,1,2,Scotiabank Arena,Stars,04:30,2.04,4.65,3.05
338,2018020181,2018-11-01,Islanders,Penguins,3,2,Barclays Center,Islanders,04:30,3.25,4.6,2.04
339,2018020126,2018-10-24,Predators,Sharks,4,5,Bridgestone Arena,Sharks,05:30,2.26,4.25,2.95
340,2018020182,2018-11-01,Canadiens,Capitals,6,4,Centre Bell,Canadiens,05:00,2.7,4.35,2.35
341,2018020127,2018-10-24,Blackhawks,Ducks,3,1,United Center,Blackhawks,06:00,2.15,4.33,2.96
342,2018020183,2018-11-01,Senators,Sabres,4,2,Canadian Tire Centre,Senators,05:00,2.66,4.35,2.32
343,2018020128,2018-10-24,Stars,Kings,4,2,American Airlines Center,Stars,06:00,2.03,4.2,3.25
344,2018020184,2018-11-01,Red Wings,Devils,4,3,Little Caesars Arena,Red Wings,05:00,3.06,4.35,2.1
345,2018020127,2018-10-24,Blackhawks,Ducks,3,1,United Center,Blackhawks,06:00,2.15,4.33,2.96
346,2018020128,2018-10-24,Stars,Kings,4,2,American Airlines Center,Stars,06:00,2.03,4.2,3.25
347,2018020129,2018-10-24,Oilers,Penguins,5,6,Rogers Place,Penguins,06:30,2.76,4.33,2.26
348,2018020129,2018-10-24,Oilers,Penguins,5,6,Rogers Place,Penguins,06:30,2.76,4.33,2.26
349,2018020185,2018-11-01,Lightning,Predators,1,4,Amalie Arena,Predators,05:00,2.3,4.25,2.76
350,2018020182,2018-11-01,Canadiens,Capitals,6,4,Centre Bell,Canadiens,05:00,2.7,4.35,2.35
351,2018020183,2018-11-01,Senators,Sabres,4,2,Canadian Tire Centre,Senators,05:00,2.66,4.35,2.32
352,2018020184,2018-11-01,Red Wings,Devils,4,3,Little Caesars Arena,Red Wings,05:00,3.06,4.35,2.1
353,2018020185,2018-11-01,Lightning,Predators,1,4,Amalie Arena,Predators,05:00,2.3,4.25,2.76
354,2018020186,2018-11-02,Blues,Golden Knights,5,3,Enterprise Center,Blues,05:30,2.38,4.2,2.73
355,2018020186,2018-11-02,Blues,Golden Knights,5,3,Enterprise Center,Blues,05:30,2.38,4.2,2.73
356,2018020187,2018-11-02,Flames,Avalanche,6,5,Scotiabank Saddledome,Flames,06:30,2.33,4.45,2.61
357,2018020188,2018-11-02,Oilers,Blackhawks,4,0,Rogers Place,Oilers,06:30,2.0,4.45,3.24
358,2018020187,2018-11-02,Flames,Avalanche,6,5,Scotiabank Saddledome,Flames,06:30,2.33,4.45,2.61
359,2018020188,2018-11-02,Oilers,Blackhawks,4,0,Rogers Place,Oilers,06:30,2.0,4.45,3.24
360,2018020189,2018-11-02,Ducks,Rangers,2,3,Honda Center,Rangers,07:30,2.05,4.5,3.1
361,2018020189,2018-11-02,Ducks,Rangers,2,3,Honda Center,Rangers,07:30,2.05,4.5,3.1
362,2018020190,2018-11-02,Kings,Flyers,2,5,STAPLES Center,Flyers,08:00,2.36,4.35,2.65
363,2018020191,2018-11-02,Sharks,Blue Jackets,1,4,SAP Center at San Jose,Blue Jackets,08:00,1.99,4.33,3.4
364,2018020131,2018-10-24,Jets,Maple Leafs,2,4,Bell MTS Place,Maple Leafs,04:30,2.33,4.33,2.7
365,2018020130,2018-10-24,Islanders,Panthers,2,3,Barclays Center,Panthers,04:30,2.38,4.2,2.69
366,2018020190,2018-11-02,Kings,Flyers,2,5,STAPLES Center,Flyers,08:00,2.36,4.35,2.65
367,2018020131,2018-10-24,Jets,Maple Leafs,2,4,Bell MTS Place,Maple Leafs,04:30,2.33,4.33,2.7
368,2018020191,2018-11-02,Sharks,Blue Jackets,1,4,SAP Center at San Jose,Blue Jackets,08:00,1.99,4.33,3.4
369,2018020130,2018-10-24,Islanders,Panthers,2,3,Barclays Center,Panthers,04:30,2.38,4.2,2.69
370,2018020192,2018-11-02,Jets,Panthers,2,4,Hartwall Arena,Panthers,23:30,2.24,4.3,2.85
371,2018020192,2018-11-02,Jets,Panthers,2,4,Hartwall Arena,Panthers,23:30,2.24,4.3,2.85
372,2018020193,2018-11-03,Canucks,Avalanche,7,6,Rogers Arena,Canucks,07:30,3.05,4.33,2.2
373,2018020194,2018-11-03,Coyotes,Hurricanes,4,3,Gila River Arena,Coyotes,07:30,2.6,4.0,2.44
374,2018020132,2018-10-25,Avalanche,Lightning,0,1,Pepsi Center,Lightning,07:00,2.73,4.35,2.28
375,2018020132,2018-10-25,Avalanche,Lightning,0,1,Pepsi Center,Lightning,07:00,2.73,4.35,2.28
376,2018020133,2018-10-25,Golden Knights,Canucks,2,3,T-Mobile Arena,Canucks,07:30,1.56,5.05,5.2
377,2018020193,2018-11-03,Canucks,Avalanche,7,6,Rogers Arena,Canucks,07:30,3.05,4.33,2.2
378,2018020194,2018-11-03,Coyotes,Hurricanes,4,3,Gila River Arena,Coyotes,07:30,2.6,4.0,2.44
379,2018020195,2018-11-03,Sabres,Senators,9,2,KeyBank Center,Sabres,23:30,2.0,4.45,3.4
380,2018020133,2018-10-25,Golden Knights,Canucks,2,3,T-Mobile Arena,Canucks,07:30,1.56,5.05,5.2
381,2018020134,2018-10-25,Bruins,Flyers,3,0,TD Garden,Bruins,04:30,2.06,4.4,3.4
382,2018020135,2018-10-25,Sabres,Canadiens,4,3,KeyBank Center,Sabres,04:30,2.44,4.2,2.8
383,2018020136,2018-10-25,Devils,Predators,3,4,Prudential Center,Predators,04:30,2.7,4.2,2.34
384,2018020195,2018-11-03,Sabres,Senators,9,2,KeyBank Center,Sabres,23:30,2.0,4.45,3.4
385,2018020134,2018-10-25,Bruins,Flyers,3,0,TD Garden,Bruins,04:30,2.06,4.4,3.4
386,2018020196,2018-11-03,Canadiens,Lightning,1,4,Centre Bell,Lightning,04:30,2.92,4.25,2.25
387,2018020197,2018-11-03,Red Wings,Oilers,3,4,Little Caesars Arena,Oilers,04:30,3.0,4.33,2.17
388,2018020198,2018-11-03,Islanders,Devils,3,0,Barclays Center,Islanders,04:30,2.61,4.25,2.45
389,2018020135,2018-10-25,Sabres,Canadiens,4,3,KeyBank Center,Sabres,04:30,2.44,4.2,2.8
390,2018020136,2018-10-25,Devils,Predators,3,4,Prudential Center,Predators,04:30,2.7,4.2,2.34
391,2018020199,2018-11-03,Penguins,Maple Leafs,0,5,PPG Paints Arena,Maple Leafs,04:30,2.15,4.33,2.96
392,2018020200,2018-11-03,Capitals,Stars,3,4,Capital One Arena,Stars,04:30,2.14,4.33,3.14
393,2018020196,2018-11-03,Canadiens,Lightning,1,4,Centre Bell,Lightning,04:30,2.92,4.25,2.25
394,2018020137,2018-10-26,Blues,Blue Jackets,4,7,Enterprise Center,Blue Jackets,05:30,2.19,4.33,2.9
395,2018020197,2018-11-03,Red Wings,Oilers,3,4,Little Caesars Arena,Oilers,04:30,3.0,4.33,2.17
396,2018020138,2018-10-26,Wild,Kings,4,1,Xcel Energy Center,Wild,05:30,2.0,4.4,3.54
397,2018020137,2018-10-26,Blues,Blue Jackets,4,7,Enterprise Center,Blue Jackets,05:30,2.19,4.33,2.9
398,2018020198,2018-11-03,Islanders,Devils,3,0,Barclays Center,Islanders,04:30,2.61,4.25,2.45
399,2018020199,2018-11-03,Penguins,Maple Leafs,0,5,PPG Paints Arena,Maple Leafs,04:30,2.15,4.33,2.96
400,2018020200,2018-11-03,Capitals,Stars,3,4,Capital One Arena,Stars,04:30,2.14,4.33,3.14
401,2018020231,2018-11-09,Senators,Golden Knights,3,5,Canadian Tire Centre,Golden Knights,06:00,3.2,4.45,2.0
402,2018020232,2018-11-09,Lightning,Islanders,4,2,Amalie Arena,Lightning,06:00,1.74,5.1,4.0
403,2018020230,2018-11-09,Canadiens,Sabres,5,6,Centre Bell,Sabres,06:00,2.2,4.35,2.93
404,2018020231,2018-11-09,Senators,Golden Knights,3,5,Canadian Tire Centre,Golden Knights,06:00,3.2,4.45,2.0
405,2018020232,2018-11-09,Lightning,Islanders,4,2,Amalie Arena,Lightning,06:00,1.74,5.1,4.0
406,2018020233,2018-11-09,Blackhawks,Hurricanes,3,4,United Center,Hurricanes,07:00,2.6,4.2,2.57
407,2018020234,2018-11-09,Stars,Sharks,4,3,American Airlines Center,Stars,07:00,2.76,4.2,2.3
408,2018020233,2018-11-09,Blackhawks,Hurricanes,3,4,United Center,Hurricanes,07:00,2.6,4.2,2.57
409,2018020234,2018-11-09,Stars,Sharks,4,3,American Airlines Center,Stars,07:00,2.76,4.2,2.3
410,2018020235,2018-11-09,Kings,Wild,1,3,STAPLES Center,Wild,09:00,2.58,4.2,2.58
411,2018020235,2018-11-09,Kings,Wild,1,3,STAPLES Center,Wild,09:00,2.58,4.2,2.58
412,2018020236,2018-11-10,Maple Leafs,Devils,6,1,Scotiabank Arena,Maple Leafs,05:30,2.03,4.33,3.28
413,2018020237,2018-11-10,Capitals,Blue Jackets,1,2,Capital One Arena,Blue Jackets,05:30,2.32,4.3,2.76
414,2018020236,2018-11-10,Maple Leafs,Devils,6,1,Scotiabank Arena,Maple Leafs,05:30,2.03,4.33,3.28
415,2018020237,2018-11-10,Capitals,Blue Jackets,1,2,Capital One Arena,Blue Jackets,05:30,2.32,4.3,2.76
416,2018020238,2018-11-10,Red Wings,Rangers,3,2,Little Caesars Arena,Red Wings,06:00,2.32,4.35,2.71
417,2018020238,2018-11-10,Red Wings,Rangers,3,2,Little Caesars Arena,Red Wings,06:00,2.32,4.35,2.71
418,2018020239,2018-11-10,Blues,Sharks,4,0,Enterprise Center,Blues,06:30,2.7,4.2,2.38
419,2018020201,2018-11-04,Blues,Wild,1,5,Enterprise Center,Wild,05:30,2.44,4.2,2.61
420,2018020240,2018-11-10,Jets,Avalanche,5,2,Bell MTS Place,Jets,06:30,1.94,4.7,3.48
421,2018020202,2018-11-04,Predators,Bruins,1,0,Bridgestone Arena,Predators,05:30,2.15,4.2,3.14
422,2018020239,2018-11-10,Blues,Sharks,4,0,Enterprise Center,Blues,06:30,2.7,4.2,2.38
423,2018020201,2018-11-04,Blues,Wild,1,5,Enterprise Center,Wild,05:30,2.44,4.2,2.61
424,2018020240,2018-11-10,Jets,Avalanche,5,2,Bell MTS Place,Jets,06:30,1.94,4.7,3.48
425,2018020202,2018-11-04,Predators,Bruins,1,0,Bridgestone Arena,Predators,05:30,2.15,4.2,3.14
426,2018020241,2018-11-10,Ducks,Wild,1,5,Honda Center,Wild,08:30,2.47,4.05,2.57
427,2018020204,2018-11-04,Golden Knights,Hurricanes,3,0,T-Mobile Arena,Golden Knights,07:30,2.12,4.2,3.13
428,2018020241,2018-11-10,Ducks,Wild,1,5,Honda Center,Wild,08:30,2.47,4.05,2.57
429,2018020203,2018-11-04,Flames,Blackhawks,5,3,Scotiabank Saddledome,Flames,07:30,2.24,4.2,2.8
430,2018020242,2018-11-10,Sabres,Canucks,4,3,KeyBank Center,Sabres,23:30,2.01,4.55,3.3
431,2018020243,2018-11-10,Flyers,Blackhawks,4,0,Wells Fargo Center,Flyers,23:30,2.26,4.45,2.77
432,2018020242,2018-11-10,Sabres,Canucks,4,3,KeyBank Center,Sabres,23:30,2.01,4.55,3.3
433,2018020243,2018-11-10,Flyers,Blackhawks,4,0,Wells Fargo Center,Flyers,23:30,2.26,4.45,2.77
434,2018020244,2018-11-10,Stars,Predators,4,5,American Airlines Center,Predators,00:30,3.06,4.35,2.09
435,2018020204,2018-11-04,Golden Knights,Hurricanes,3,0,T-Mobile Arena,Golden Knights,07:30,2.12,4.2,3.13
436,2018020244,2018-11-10,Stars,Predators,4,5,American Airlines Center,Predators,00:30,3.06,4.35,2.09
437,2018020245,2018-11-11,Bruins,Maple Leafs,5,1,TD Garden,Bruins,05:30,2.13,4.33,3.0
438,2018020246,2018-11-11,Canadiens,Golden Knights,5,4,Centre Bell,Canadiens,05:30,2.73,4.35,2.32
439,2018020247,2018-11-11,Lightning,Senators,4,6,Amalie Arena,Senators,05:30,1.54,5.9,5.5
440,2018020203,2018-11-04,Flames,Blackhawks,5,3,Scotiabank Saddledome,Flames,07:30,2.24,4.2,2.8
441,2018020248,2018-11-11,Panthers,Islanders,4,2,BB&T Center,Panthers,05:30,1.95,4.4,3.44
442,2018020205,2018-11-04,Kings,Blue Jackets,4,1,STAPLES Center,Kings,08:00,2.73,4.45,2.32
443,2018020249,2018-11-11,Penguins,Coyotes,4,0,PPG Paints Arena,Penguins,05:30,1.77,5.25,3.88
444,2018020206,2018-11-04,Sharks,Flyers,4,3,SAP Center at San Jose,Sharks,08:00,1.88,4.5,3.55
445,2018020250,2018-11-11,Hurricanes,Red Wings,3,4,PNC Arena,Red Wings,05:30,1.63,5.0,4.3
446,2018020205,2018-11-04,Kings,Blue Jackets,4,1,STAPLES Center,Kings,08:00,2.73,4.45,2.32
447,2018020251,2018-11-11,Blue Jackets,Rangers,4,5,Nationwide Arena,Rangers,05:30,1.84,4.7,3.56
448,2018020206,2018-11-04,Sharks,Flyers,4,3,SAP Center at San Jose,Sharks,08:00,1.88,4.5,3.55
449,2018020245,2018-11-11,Bruins,Maple Leafs,5,1,TD Garden,Bruins,05:30,2.13,4.33,3.0
450,2018020207,2018-11-05,Senators,Lightning,3,4,Canadian Tire Centre,Lightning,05:30,3.64,4.55,1.84
451,2018020246,2018-11-11,Canadiens,Golden Knights,5,4,Centre Bell,Canadiens,05:30,2.73,4.35,2.32
452,2018020208,2018-11-05,Rangers,Sabres,3,1,Madison Square Garden,Rangers,05:30,2.31,4.45,2.77
453,2018020247,2018-11-11,Lightning,Senators,4,6,Amalie Arena,Senators,05:30,1.54,5.9,5.5
454,2018020248,2018-11-11,Panthers,Islanders,4,2,BB&T Center,Panthers,05:30,1.95,4.4,3.44
455,2018020249,2018-11-11,Penguins,Coyotes,4,0,PPG Paints Arena,Penguins,05:30,1.77,5.25,3.88
456,2018020250,2018-11-11,Hurricanes,Red Wings,3,4,PNC Arena,Red Wings,05:30,1.63,5.0,4.3
457,2018020251,2018-11-11,Blue Jackets,Rangers,4,5,Nationwide Arena,Rangers,05:30,1.84,4.7,3.56
458,2018020252,2018-11-11,Kings,Flames,0,1,STAPLES Center,Flames,08:30,2.43,4.2,2.6
459,2018020252,2018-11-11,Kings,Flames,0,1,STAPLES Center,Flames,08:30,2.43,4.2,2.6
460,2018020207,2018-11-05,Senators,Lightning,3,4,Canadian Tire Centre,Lightning,05:30,3.64,4.55,1.84
461,2018020253,2018-11-11,Blues,Wild,2,3,Enterprise Center,Wild,01:30,2.45,4.2,2.6
462,2018020208,2018-11-05,Rangers,Sabres,3,1,Madison Square Garden,Rangers,05:30,2.31,4.45,2.77
463,2018020253,2018-11-11,Blues,Wild,2,3,Enterprise Center,Wild,01:30,2.45,4.2,2.6
464,2018020209,2018-11-05,Ducks,Blue Jackets,3,2,Honda Center,Ducks,07:30,2.5,4.2,2.7
465,2018020254,2018-11-11,Panthers,Senators,5,1,BB&T Center,Panthers,03:30,1.7,5.0,4.2
466,2018020209,2018-11-05,Ducks,Blue Jackets,3,2,Honda Center,Ducks,07:30,2.5,4.2,2.7
467,2018020255,2018-11-11,Capitals,Coyotes,1,4,Capital One Arena,Coyotes,03:30,1.81,4.7,3.95
468,2018020254,2018-11-11,Panthers,Senators,5,1,BB&T Center,Panthers,03:30,1.7,5.0,4.2
469,2018020210,2018-11-06,Bruins,Stars,2,1,TD Garden,Bruins,05:30,2.05,4.2,3.3
470,2018020255,2018-11-11,Capitals,Coyotes,1,4,Capital One Arena,Coyotes,03:30,1.81,4.7,3.95
471,2018020211,2018-11-06,Islanders,Canadiens,3,4,Barclays Center,Canadiens,05:30,2.39,4.2,2.7
472,2018020257,2018-11-12,Jets,Devils,5,2,Bell MTS Place,Jets,05:30,1.88,4.65,3.62
473,2018020212,2018-11-06,Penguins,Devils,1,5,PPG Paints Arena,Devils,05:30,1.99,4.4,3.54
474,2018020256,2018-11-12,Bruins,Golden Knights,4,1,TD Garden,Bruins,05:30,1.95,4.55,3.35
